----𝑘|𝑛=𝑘·𝑛ⱼ·𝑛ᵢ |-----tⱼᵢ------|--------tₜₒₜₐₗ---------|------data e hora (utc)-------|ƒₙ(1/𝑒ᵉ) → 1/𝑒 ≈ 0.36787944117144

-----|----------|------|-------|---------|-------------|1447463153|2015/11/14 01:05:53|
 6414|3207000000|  23.0|00:23.0| 148795.0|01 17:19:55.0|1447611947|2015/11/15 18:25:47|0.36789535359603417497033013464944947161982740348155
 6415|3207500000|  22.6|00:22.6| 148817.5|01 17:20:17.6|1447611970|2015/11/15 18:26:10|0.36789535235572109955788482528179129583590352962486
 6416|3208000000|  23.0|00:23.0| 148840.6|01 17:20:40.6|1447611993|2015/11/15 18:26:33|0.36789535111569801097772222280572669041116620328421
 6417|3208500000|  23.0|00:23.0| 148863.5|01 17:21:03.5|1447612016|2015/11/15 18:26:56|0.36789534987596479624877560687591728657601401449804
 6418|3209000000|  22.6|00:22.6| 148886.1|01 17:21:26.1|1447612039|2015/11/15 18:27:19|0.36789534863652134245159419537308997517876157914386
 6419|3209500000|  23.0|00:23.0| 148909.1|01 17:21:49.1|1447612062|2015/11/15 18:27:42|0.36789534739736753672829994706186435122086060373224
 6420|3210000000|  22.6|00:22.6| 148931.7|01 17:22:11.7|1447612084|2015/11/15 18:28:04|0.36789534615850326628254440125723796313537079956128
 6421|3210500000|  22.9|00:22.9| 148954.6|01 17:22:34.6|1447612107|2015/11/15 18:28:27|0.36789534491992841837946555446226378056605158068748
 6422|3211000000|  23.0|00:23.0| 148977.5|01 17:22:57.6|1447612130|2015/11/15 18:28:50|0.36789534368164288034564477393949805083598419024515
 6423|3211500000|  22.6|00:22.6| 149000.2|01 17:23:20.2|1447612153|2015/11/15 18:29:13|0.36789534244364653956906374817884041281781970886904
 6424|3212000000|  23.0|00:23.0| 149023.2|01 17:23:43.1|1447612176|2015/11/15 18:29:36|0.36789534120593928349906147422443177761822147744476
 6425|3212500000|  22.6|00:22.6| 149045.8|01 17:24:05.8|1447612198|2015/11/15 18:29:58|0.36789533996852099964629128182331906845233102154801
 6426|3213000000|  23.0|00:23.0| 149068.7|01 17:24:28.7|1447612221|2015/11/15 18:30:21|0.3678953387313915755826778943586394373954950922534
 6427|3213500000|  23.0|00:23.0| 149091.7|01 17:24:51.7|1447612244|2015/11/15 18:30:44|0.36789533749455089894137452653012004444426897076553
 6428|3214000000|  22.6|00:22.6| 149114.3|01 17:25:14.3|1447612267|2015/11/15 18:31:07|0.36789533625799885741672001874473289458193954345422
 6429|3214500000|  23.0|00:23.0| 149137.3|01 17:25:37.3|1447612290|2015/11/15 18:31:30|0.36789533502173533876419600818038758141043369656522
 6430|3215000000|  23.0|00:23.0| 149160.2|01 17:26:00.2|1447612313|2015/11/15 18:31:53|0.36789533378576023080038413648558808146529744853033
 6431|3215500000|  22.6|00:22.6| 149182.8|01 17:26:22.8|1447612335|2015/11/15 18:32:15|0.36789533255007342140292329407802298165811460774434
 6432|3216000000|  22.9|00:22.9| 149205.8|01 17:26:45.8|1447612358|2015/11/15 18:32:38|0.36789533131467479851046690100510170347580807105131
 6433|3216500000|  22.6|00:22.6| 149228.3|01 17:27:08.3|1447612381|2015/11/15 18:33:01|0.36789533007956425012264022432949241169312164676497
 6434|3217000000|  23.0|00:23.0| 149251.3|01 17:27:31.3|1447612404|2015/11/15 18:33:24|0.36789532884474166429999773200276036250746725412003
 6435|3217500000|  23.0|00:23.0| 149274.3|01 17:27:54.3|1447612427|2015/11/15 18:33:47|0.36789532761020692916398048319024845626835579731912
 6436|3218000000|  22.6|00:22.6| 149296.9|01 17:28:16.9|1447612449|2015/11/15 18:34:09|0.36789532637595993289687355501038471343078698175829
 6437|3218500000|  23.0|00:23.0| 149319.8|01 17:28:39.8|1447612472|2015/11/15 18:34:32|0.36789532514200056374176350565164428909709388891505
 6438|3219000000|  23.0|00:23.0| 149342.8|01 17:29:02.8|1447612495|2015/11/15 18:34:55|0.36789532390832871000249587383043648160852556708711
 6439|3219500000|  22.6|00:22.6| 149365.4|01 17:29:25.4|1447612518|2015/11/15 18:35:18|0.36789532267494426004363271455322997418987204049977
 6440|3220000000|  23.0|00:23.0| 149388.3|01 17:29:48.3|1447612541|2015/11/15 18:35:41|0.36789532144184710229041017114627227572112154588429
 6441|3220500000|  22.6|00:22.6| 149410.9|01 17:30:10.9|1447612563|2015/11/15 18:36:03|0.36789532020903712522869608351630199739278401777336
 6442|3221000000|  23.0|00:23.0| 149433.9|01 17:30:33.9|1447612586|2015/11/15 18:36:26|0.36789531897651421740494763260569521637927663561814
 6443|3221500000|  22.9|00:22.9| 149456.8|01 17:30:56.8|1447612609|2015/11/15 18:36:49|0.36789531774427826742616902100552973582066986438566
 6444|3222000000|  22.6|00:22.6| 149479.4|01 17:31:19.4|1447612632|2015/11/15 18:37:12|0.36789531651232916395986918969009355242002382663036
 6445|3222500000|  23.0|00:23.0| 149502.4|01 17:31:42.4|1447612655|2015/11/15 18:37:35|0.36789531528066679573401957083640628892425795531653
 6446|3223000000|  22.6|00:22.6| 149525.0|01 17:32:05.0|1447612677|2015/11/15 18:37:57|0.36789531404929105153701187669236473874360980650306
 6447|3223500000|  23.0|00:23.0| 149547.9|01 17:32:27.9|1447612700|2015/11/15 18:38:20|0.36789531281820182021761592445716600406073521047481
 6448|3224000000|  23.0|00:23.0| 149570.9|01 17:32:50.9|1447612723|2015/11/15 18:38:43|0.36789531158739899068493749713770398706773083706679
 6449|3224500000|  22.6|00:22.6| 149593.5|01 17:33:13.5|1447612746|2015/11/15 18:39:06|0.36789531035688245190837624034467721653003689075302
 6450|3225000000|  23.0|00:23.0| 149616.4|01 17:33:36.4|1447612769|2015/11/15 18:39:29|0.36789530912665209291758359499218815879238333422496
 6451|3225500000|  22.9|00:22.9| 149639.4|01 17:33:59.4|1447612792|2015/11/15 18:39:52|0.36789530789670780280242076586465627369562546079358
 6452|3226000000|  22.6|00:22.6| 149662.0|01 17:34:22.0|1447612814|2015/11/15 18:40:14|0.36789530666704947071291672601490913174628812378358
 6453|3226500000|  23.0|00:23.0| 149684.9|01 17:34:44.9|1447612837|2015/11/15 18:40:37|0.36789530543767698585922625695735790935458368298791
 6454|3227000000|  22.6|00:22.6| 149707.5|01 17:35:07.5|1447612860|2015/11/15 18:41:00|0.36789530420859023751158802462020552411313504982143
 6455|3227500000|  23.0|00:23.0| 149730.5|01 17:35:30.5|1447612883|2015/11/15 18:41:23|0.36789530297978911500028269102067756200903775356281
 6456|3228000000|  22.9|00:22.9| 149753.4|01 17:35:53.4|1447612906|2015/11/15 18:41:46|0.36789530175127350771559106162730798322751694143304
 6457|3228500000|  22.6|00:22.6| 149776.0|01 17:36:16.0|1447612929|2015/11/15 18:42:09|0.36789530052304330510775226837335337289742771173277
 6458|3229000000|  23.0|00:23.0| 149799.0|01 17:36:39.0|1447612952|2015/11/15 18:42:32|0.36789529929509839668692198828545122782822926042977
 6459|3229500000|  23.0|00:23.0| 149822.0|01 17:37:02.0|1447612974|2015/11/15 18:42:54|0.36789529806743867202313069769167944007572238255898
 6460|3230000000|  22.6|00:22.6| 149844.6|01 17:37:24.6|1447612997|2015/11/15 18:43:17|0.36789529684006402074624196197321575313053181705463
 6461|3230500000|  23.0|00:23.0| 149867.5|01 17:37:47.5|1447613020|2015/11/15 18:43:40|0.36789529561297433254591076082383752672966441883848
 6462|3231000000|  22.6|00:22.6| 149890.1|01 17:38:10.1|1447613043|2015/11/15 18:44:03|0.36789529438616949717154184898154365182797483562141
 6463|3231500000|  23.0|00:23.0| 149913.1|01 17:38:33.1|1447613066|2015/11/15 18:44:26|0.36789529315964940443224815239662190821338513147316
 6464|3232000000|  23.0|00:23.0| 149936.0|01 17:38:56.0|1447613089|2015/11/15 18:44:49|0.36789529193341394419680919980052645368746596176928
 6465|3232500000|  22.6|00:22.6| 149958.6|01 17:39:18.6|1447613111|2015/11/15 18:45:11|0.36789529070746300639362958963997147574159647872667
 6466|3233000000|  23.0|00:23.0| 149981.6|01 17:39:41.5|1447613134|2015/11/15 18:45:34|0.36789528948179648101069749234068832431835006583067
 6467|3233500000|  22.6|00:22.6| 150004.1|01 17:40:04.1|1447613157|2015/11/15 18:45:57|0.36789528825641425809554318786533467763784534572793
 6468|3234000000|  23.0|00:23.0| 150027.1|01 17:40:27.1|1447613180|2015/11/15 18:46:20|0.3678952870313162277551976385300854722692691428782
 6469|3234500000|  22.9|00:22.9| 150050.1|01 17:40:50.0|1447613203|2015/11/15 18:46:43|0.36789528580650228015615109704447645371820328418413
 6470|3235000000|  22.6|00:22.6| 150072.7|01 17:41:12.6|1447613225|2015/11/15 18:47:05|0.3678952845819723055243117497391122748602242038303
 6471|3235500000|  23.0|00:23.0| 150095.6|01 17:41:35.6|1447613248|2015/11/15 18:47:28|0.36789528335772619414496439494589208665981826942309
 6472|3236000000|  23.0|00:23.0| 150118.6|01 17:41:58.6|1447613271|2015/11/15 18:47:51|0.36789528213376383636272915649544652885016285189624
 6473|3236500000|  22.6|00:22.6| 150141.2|01 17:42:21.1|1447613294|2015/11/15 18:48:14|0.36789528091008512258152023229652093769283123673241
 6474|3237000000|  22.9|00:22.9| 150164.0|01 17:42:44.1|1447613317|2015/11/15 18:48:37|0.36789527968668994326450467796208044366592809092021
 6475|3237500000|  22.6|00:22.6| 150186.6|01 17:43:06.7|1447613339|2015/11/15 18:48:59|0.36789527846357818893406122544695343402336291522697
 6476|3238000000|  23.0|00:23.0| 150209.7|01 17:43:29.6|1447613362|2015/11/15 18:49:22|0.36789527724074975017173913666187060370560549341486
 6477|3238500000|  23.0|00:23.0| 150232.6|01 17:43:52.6|1447613385|2015/11/15 18:49:45|0.36789527601820451761821709202879751314189600613833
 6478|3239000000|  22.6|00:22.6| 150255.2|01 17:44:15.2|1447613408|2015/11/15 18:50:08|0.36789527479594238197326211394249921314393208010984
 6479|3239500000|  23.0|00:23.0| 150278.2|01 17:44:38.2|1447613431|2015/11/15 18:50:31|0.36789527357396323399568852510331608542982735646251
 6480|3240000000|  22.6|00:22.6| 150300.8|01 17:45:00.8|1447613453|2015/11/15 18:50:53|0.36789527235226696450331694168617058241280606686453
 6481|3240500000|  23.0|00:23.0| 150323.7|01 17:45:23.7|1447613476|2015/11/15 18:51:16|0.36789527113085346437293330131086503181971382457573
 6482|3241000000|  23.0|00:23.0| 150346.7|01 17:45:46.7|1447613499|2015/11/15 18:51:39|0.36789526990972262454024792577877110054790815977683
 6483|3241500000|  22.6|00:22.6| 150369.3|01 17:46:09.3|1447613522|2015/11/15 18:52:02|0.367895268688874335999854618541051888003238834742
 6484|3242000000|  23.0|00:23.0| 150392.2|01 17:46:32.2|1447613545|2015/11/15 18:52:25|0.3678952674683084898051897968635979420643072600901
 6485|3242500000|  22.9|00:22.9| 150415.2|01 17:46:55.2|1447613568|2015/11/15 18:52:48|0.3678952662480249770684916586538987608665502323078
 6486|3243000000|  22.6|00:22.6| 150437.8|01 17:47:17.8|1447613590|2015/11/15 18:53:10|0.36789526502802368896075938391511156087134401988084
 6487|3243500000|  22.9|00:22.9| 150460.7|01 17:47:40.7|1447613613|2015/11/15 18:53:33|0.36789526380830451671171237079262925625756351972032
 6488|3244000000|  22.6|00:22.6| 150483.3|01 17:48:03.3|1447613636|2015/11/15 18:53:56|0.3678952625888673516097495061784897066230256719304
 6489|3244500000|  22.9|00:22.9| 150506.3|01 17:48:26.3|1447613659|2015/11/15 18:54:19|0.36789526136971208500190847083900834938803957194606
 6490|3245000000|  23.0|00:23.0| 150529.2|01 17:48:49.2|1447613682|2015/11/15 18:54:42|0.36789526015083860829382507903105634022979611628254
 6491|3245500000|  22.6|00:22.6| 150551.8|01 17:49:11.8|1447613704|2015/11/15 18:55:04|0.36789525893224681294969265257244627942135149286234
 6492|3246000000|  23.0|00:23.0| 150574.8|01 17:49:34.8|1447613727|2015/11/15 18:55:27|0.36789525771393659049222142933192750417916110089945
 6493|3246500000|  22.6|00:22.6| 150597.4|01 17:49:57.4|1447613750|2015/11/15 18:55:50|0.36789525649590783250259800610433277711504929038902
 6494|3247000000|  23.0|00:23.0| 150620.3|01 17:50:20.3|1447613773|2015/11/15 18:56:13|0.36789525527816043062044481583645799871857760921347
 6495|3247500000|  23.0|00:23.0| 150643.3|01 17:50:43.3|1447613796|2015/11/15 18:56:36|0.36789525406069427654377963916929631754029844735754
 6496|3248000000|  22.6|00:22.6| 150665.9|01 17:51:05.9|1447613818|2015/11/15 18:56:58|0.36789525284350926202897515026228770548152715123466
 6497|3248500000|  23.0|00:23.0| 150688.8|01 17:51:28.8|1447613841|2015/11/15 18:57:21|0.36789525162660527889071849686528470739808581110092
 6498|3249000000|  23.0|00:23.0| 150711.8|01 17:51:51.8|1447613864|2015/11/15 18:57:44|0.36789525040998221900197091460397466416989506937051
 6499|3249500000|  22.6|00:22.6| 150734.3|01 17:52:14.3|1447613887|2015/11/15 18:58:07|0.36789524919363997429392737544453824655112284720278
 6500|3250000000|  23.0|00:23.0| 150757.3|01 17:52:37.3|1447613910|2015/11/15 18:58:30|0.36789524797757843675597627030336362357252476916473
 6501|3250500000|  22.6|00:22.6| 150779.9|01 17:52:59.9|1447613932|2015/11/15 18:58:52|0.36789524676179749843565912576767502409419196459059
 6502|3251000000|  23.0|00:23.0| 150802.8|01 17:53:22.8|1447613955|2015/11/15 18:59:15|0.36789524554629705143863035489297383337859749397819
 6503|3251500000|  23.0|00:23.0| 150825.8|01 17:53:45.8|1447613978|2015/11/15 18:59:38|0.36789524433107698792861704204322969834592073131248
 6504|3252000000|  22.6|00:22.6| 150848.4|01 17:54:08.4|1447614001|2015/11/15 19:00:01|0.36789524311613720012737876173979839556132587282601
 6505|3252500000|  23.0|00:23.0| 150871.4|01 17:54:31.4|1447614024|2015/11/15 19:00:24|0.36789524190147758031466743148508244506225120123347
 6506|3253000000|  22.6|00:22.6| 150894.0|01 17:54:54.0|1447614046|2015/11/15 19:00:46|0.36789524068709802082818719852698963093778350579475
 6507|3253500000|  23.0|00:23.0| 150916.9|01 17:55:16.9|1447614069|2015/11/15 19:01:09|0.36789523947299841406355436053028371619667988268573
 6508|3254000000|  23.0|00:23.0| 150939.9|01 17:55:39.9|1447614092|2015/11/15 19:01:32|0.36789523825917865247425732012096071498026901721885
 6509|3254500000|  22.6|00:22.6| 150962.5|01 17:56:02.5|1447614115|2015/11/15 19:01:55|0.36789523704563862857161657326982310966590745263132
 6510|3255000000|  23.0|00:23.0| 150985.4|01 17:56:25.4|1447614138|2015/11/15 19:02:18|0.36789523583237823492474473148146337394035443910206
 6511|3255500000|  23.0|00:23.0| 151008.4|01 17:56:48.4|1447614161|2015/11/15 19:02:41|0.36789523461939736416050657775490708557471278946701
 6512|3256000000|  22.6|00:22.6| 151031.0|01 17:57:11.0|1447614183|2015/11/15 19:03:03|0.36789523340669590896347915628220478447769391390422
 6513|3256500000|  23.0|00:23.0| 151054.0|01 17:57:34.0|1447614206|2015/11/15 19:03:26|0.36789523219427376207591189585130055271601435619112
 6514|3257000000|  22.6|00:22.6| 151076.6|01 17:57:56.6|1447614229|2015/11/15 19:03:49|0.36789523098213081629768676691954406364371073431515
 6515|3257500000|  22.9|00:22.9| 151099.5|01 17:58:19.5|1447614252|2015/11/15 19:04:12|0.36789522977026696448627847232425156714994276839871
 6516|3258000000|  23.0|00:23.0| 151122.5|01 17:58:42.5|1447614275|2015/11/15 19:04:35|0.36789522855868209955671467159675994739119378417691
 6517|3258500000|  22.6|00:22.6| 151145.1|01 17:59:05.1|1447614298|2015/11/15 19:04:58|0.36789522734737611448153623884645660829230960126126
 6518|3259000000|  23.0|00:23.0| 151168.0|01 17:59:28.0|1447614321|2015/11/15 19:05:21|0.36789522613634890229075755418130651065505631739384
 6519|3259500000|  23.0|00:23.0| 151191.0|01 17:59:51.0|1447614343|2015/11/15 19:05:43|0.36789522492560035607182682863143620297622303254463
 6520|3260000000|  22.6|00:22.6| 151213.6|01 18:00:13.6|1447614366|2015/11/15 19:06:06|0.36789522371513036896958646254237315612302666264101
 6521|3260500000|  23.0|00:23.0| 151236.5|01 18:00:36.5|1447614389|2015/11/15 19:06:29|0.36789522250493883418623343740457712991485431611653
 6522|3261000000|  22.6|00:22.6| 151259.1|01 18:00:59.1|1447614412|2015/11/15 19:06:52|0.36789522129502564498127974108593866749024810121083
 6523|3261500000|  23.0|00:23.0| 151282.1|01 18:01:22.1|1447614435|2015/11/15 19:07:15|0.36789522008539069467151282643395813116942396900267
 6524|3262000000|  23.0|00:23.0| 151305.0|01 18:01:45.0|1447614458|2015/11/15 19:07:38|0.36789521887603387663095610321435696142832917228812
 6525|3262500000|  22.6|00:22.6| 151327.6|01 18:02:07.6|1447614480|2015/11/15 19:08:00|0.3678952176669550842908294633529110586529738605582
 6526|3263000000|  23.0|00:23.0| 151350.6|01 18:02:30.6|1447614503|2015/11/15 19:08:23|0.36789521645815421113950983944733435561509600156689
 6527|3263500000|  22.6|00:22.6| 151373.2|01 18:02:53.2|1447614526|2015/11/15 19:08:46|0.36789521524963115072249179651607876717459322923285
 6528|3264000000|  23.0|00:23.0| 151396.1|01 18:03:16.1|1447614549|2015/11/15 19:09:09|0.36789521404138579664234815695095477264292182452147
 6529|3264500000|  23.0|00:23.0| 151419.1|01 18:03:39.1|1447614572|2015/11/15 19:09:32|0.36789521283341804255869065864051490560704695425947
 6530|3265000000|  22.6|00:22.6| 151441.7|01 18:04:01.7|1447614594|2015/11/15 19:09:54|0.36789521162572778218813064623118039588763849591625
 6531|3265500000|  22.9|00:22.9| 151464.6|01 18:04:24.6|1447614617|2015/11/15 19:10:17|0.36789521041831490930423979549312912876003630235799
 6532|3266000000|  23.0|00:23.0| 151487.6|01 18:04:47.6|1447614640|2015/11/15 19:10:40|0.36789520921117931773751087075800095767393491572202
 6533|3266500000|  22.6|00:22.6| 151510.2|01 18:05:10.2|1447614663|2015/11/15 19:11:03|0.36789520800432090137531851539551422853952230271421
 6534|3267000000|  22.9|00:22.9| 151533.0|01 18:05:33.1|1447614686|2015/11/15 19:11:26|0.36789520679773955416188007529612514627559660901698
 6535|3267500000|  22.6|00:22.6| 151555.6|01 18:05:55.7|1447614708|2015/11/15 19:11:48|0.36789520559143517009821645532689933781051055095845
 6536|3268000000|  23.0|00:23.0| 151578.7|01 18:06:18.6|1447614731|2015/11/15 19:12:11|0.36789520438540764324211300872780264016107129210788
 6537|3268500000|  23.0|00:23.0| 151601.6|01 18:06:41.6|1447614754|2015/11/15 19:12:34|0.36789520317965686770808045941565576765905618818791
 6538|3269000000|  22.6|00:22.6| 151624.2|01 18:07:04.2|1447614777|2015/11/15 19:12:57|0.36789520197418273766731585716303508892097880799148
 6539|3269500000|  22.9|00:22.9| 151647.1|01 18:07:27.1|1447614800|2015/11/15 19:13:20|0.3678952007689851473476635656194392718352280195461
 6540|3270000000|  22.6|00:22.6| 151669.7|01 18:07:49.7|1447614822|2015/11/15 19:13:42|0.36789519956406399103357628314207903374266442589263
 6541|3270500000|  23.0|00:23.0| 151692.7|01 18:08:12.7|1447614845|2015/11/15 19:14:05|0.36789519835941916306607609640368466418303788787996
 6542|3271000000|  23.0|00:23.0| 151715.7|01 18:08:35.6|1447614868|2015/11/15 19:14:28|0.367895197155050557842715566744763369140918415059
 6543|3271500000|  22.6|00:22.6| 151738.2|01 18:08:58.2|1447614891|2015/11/15 19:14:51|0.36789519595095806981753884923777581872182796114605
 6544|3272000000|  23.0|00:23.0| 151761.2|01 18:09:21.2|1447614914|2015/11/15 19:15:14|0.36789519474714159350104284443073856469242693623542
 6545|3272500000|  22.9|00:22.9| 151784.1|01 18:09:44.1|1447614937|2015/11/15 19:15:37|0.36789519354360102346013838273779623039833773963497
 6546|3273000000|  22.6|00:22.6| 151806.7|01 18:10:06.7|1447614959|2015/11/15 19:15:59|0.36789519234033625431811144144434456329975660593603
 6547|3273500000|  23.0|00:23.0| 151829.7|01 18:10:29.7|1447614982|2015/11/15 19:16:22|0.36789519113734718075458439429432257980858010770956
 6548|3274000000|  22.6|00:22.6| 151852.3|01 18:10:52.3|1447615005|2015/11/15 19:16:45|0.36789518993463369750547729362732912334140681803455
 6549|3274500000|  23.0|00:23.0| 151875.3|01 18:11:15.3|1447615028|2015/11/15 19:17:08|0.36789518873219569936296918503325619959040863114187
 6550|3275000000|  22.9|00:22.9| 151898.1|01 18:11:38.2|1447615051|2015/11/15 19:17:31|0.36789518753003308117545945449216844802852867294294
 6551|3275500000|  22.6|00:22.6| 151920.8|01 18:12:00.8|1447615073|2015/11/15 19:17:53|0.36789518632814573784752920796719505567647028157359
 6552|3276000000|  23.0|00:23.0| 151943.8|01 18:12:23.8|1447615096|2015/11/15 19:18:16|0.36789518512653356433990268341823731823609914785002
 6553|3276500000|  22.6|00:22.6| 151966.3|01 18:12:46.3|1447615119|2015/11/15 19:18:39|0.36789518392519645566940869520433190490768178929996
 6554|3277000000|  22.9|00:22.9| 151989.3|01 18:13:09.3|1447615142|2015/11/15 19:19:02|0.36789518272413430690894211084254668662621016347643
 6555|3277500000|  23.0|00:23.0| 152012.2|01 18:13:32.2|1447615165|2015/11/15 19:19:25|0.36789518152334701318742536009132274314418533807488
 6556|3278000000|  22.6|00:22.6| 152034.8|01 18:13:54.8|1447615187|2015/11/15 19:19:47|0.36789518032283446968976997632621287242381271042625
 6557|3278500000|  22.9|00:22.9| 152057.8|01 18:14:17.8|1447615210|2015/11/15 19:20:10|0.36789517912259657165683817017600358624964653742285
 6558|3279000000|  23.0|00:23.0| 152080.7|01 18:14:40.7|1447615233|2015/11/15 19:20:33|0.36789517792263321438540443538724418890225116990563
 6559|3279500000|  22.6|00:22.6| 152103.3|01 18:15:03.3|1447615256|2015/11/15 19:20:56|0.36789517672294429322811718688524310121324868879693
 6560|3280000000|  22.9|00:22.9| 152126.2|01 18:15:26.2|1447615279|2015/11/15 19:21:19|0.367895175523529703593460430999628110420915747852
 6561|3280500000|  22.6|00:22.6| 152148.8|01 18:15:48.8|1447615301|2015/11/15 19:21:41|0.36789517432438934094571546782260369703188449513933
 6562|3281000000|  22.9|00:22.9| 152171.8|01 18:16:11.8|1447615324|2015/11/15 19:22:04|0.36789517312552310080492262566807501343699184177624
 6563|3281500000|  23.0|00:23.0| 152194.7|01 18:16:34.7|1447615347|2015/11/15 19:22:27|0.36789517192693087874684302759984446539629684788393
 6564|3282000000|  22.6|00:22.6| 152217.3|01 18:16:57.3|1447615370|2015/11/15 19:22:50|0.36789517072861257040292038999712317676802697662384
 6565|3282500000|  23.0|00:23.0| 152240.3|01 18:17:20.3|1447615393|2015/11/15 19:23:13|0.36789516953056807146024285312563590007689059208215
 6566|3283000000|  23.0|00:23.0| 152263.3|01 18:17:43.3|1447615416|2015/11/15 19:23:36|0.36789516833279727766150484368263417076686649154656
 6567|3283500000|  22.6|00:22.6| 152285.8|01 18:18:05.8|1447615438|2015/11/15 19:23:58|0.36789516713530008480496896928416869133020378574401
 6568|3284000000|  22.9|00:22.9| 152308.8|01 18:18:28.8|1447615461|2015/11/15 19:24:21|0.3678951659380763887444279448630080730157807529276
 6569|3284500000|  22.6|00:22.6| 152331.4|01 18:18:51.4|1447615484|2015/11/15 19:24:44|0.36789516474112608538916655094562715756391462863029
 6570|3285000000|  22.9|00:22.9| 152354.3|01 18:19:14.3|1447615507|2015/11/15 19:25:07|0.36789516354444907070392362377672418945881262955025
 6571|3285500000|  23.0|00:23.0| 152377.3|01 18:19:37.3|1447615530|2015/11/15 19:25:30|0.36789516234804524070885407725976211060162675689805
 6572|3286000000|  22.6|00:22.6| 152399.9|01 18:19:59.9|1447615552|2015/11/15 19:25:52|0.36789516115191449147949095668206520415393211271562
 6573|3286500000|  23.0|00:23.0| 152422.8|01 18:20:22.8|1447615575|2015/11/15 19:26:15|0.36789515995605671914670752419303822265069393330366
 6574|3287000000|  22.6|00:22.6| 152445.4|01 18:20:45.4|1447615598|2015/11/15 19:26:38|0.36789515876047181989667937600411099740061813696616
 6575|3287500000|  23.0|00:23.0| 152468.4|01 18:21:08.4|1447615621|2015/11/15 19:27:01|0.3678951575651596899708465912790473417472824252773
 6576|3288000000|  23.0|00:23.0| 152491.3|01 18:21:31.3|1447615644|2015/11/15 19:27:24|0.36789515637012022566587591268329283002360126888194
 6577|3288500000|  22.6|00:22.6| 152513.9|01 18:21:53.9|1447615666|2015/11/15 19:27:46|0.36789515517535332333362295856107175706186291305408
 6578|3289000000|  23.0|00:23.0| 152536.9|01 18:22:16.9|1447615689|2015/11/15 19:28:09|0.3678951539808588793810944667089792599885575659434
 6579|3289500000|  22.9|00:22.9| 152559.8|01 18:22:39.8|1447615712|2015/11/15 19:28:32|0.36789515278663679027041056971485021480415433011508
 6580|3290000000|  22.6|00:22.6| 152582.4|01 18:23:02.4|1447615735|2015/11/15 19:28:55|0.3678951515926869525187671018307221049894349734188
 6581|3290500000|  22.9|00:22.9| 152605.3|01 18:23:25.3|1447615758|2015/11/15 19:29:18|0.36789515039900926269839793734874459815840388372714
 6582|3291000000|  22.6|00:22.6| 152627.9|01 18:23:47.9|1447615780|2015/11/15 19:29:40|0.36789514920560361743653736044892405965950808182767
 6583|3291500000|  22.9|00:22.9| 152650.9|01 18:24:10.9|1447615803|2015/11/15 19:30:03|0.36789514801246991341538246648762667907815572398344
 6584|3292000000|  23.0|00:23.0| 152673.8|01 18:24:33.8|1447615826|2015/11/15 19:30:26|0.36789514681960804737205559469579928688044721975135
 6585|3292500000|  22.6|00:22.6| 152696.4|01 18:24:56.4|1447615849|2015/11/15 19:30:49|0.3678951456270179160985667922559022940266555781895
 6586|3293000000|  23.0|00:23.0| 152719.4|01 18:25:19.4|1447615872|2015/11/15 19:31:12|0.36789514443469941644177630972658449733923226493504
 6587|3293500000|  22.6|00:22.6| 152741.9|01 18:25:41.9|1447615894|2015/11/15 19:31:34|0.3678951432426524453033571277841647577997870075506
 6588|3294000000|  23.0|00:23.0| 152764.9|01 18:26:04.9|1447615917|2015/11/15 19:31:57|0.36789514205087689963975751525002077783830502940886
 6589|3294500000|  22.9|00:22.9| 152787.9|01 18:26:27.9|1447615940|2015/11/15 19:32:20|0.36789514085937267646216361837302037713142880782838
 6590|3295000000|  22.6|00:22.6| 152810.4|01 18:26:50.4|1447615963|2015/11/15 19:32:43|0.36789513966813967283646208133616579451044478916532
 6591|3295500000|  22.9|00:22.9| 152833.4|01 18:27:13.4|1447615986|2015/11/15 19:33:06|0.36789513847717778588320269795665662635907534839002
 6592|3296000000|  22.9|00:22.9| 152856.3|01 18:27:36.3|1447616009|2015/11/15 19:33:29|0.36789513728648691277756109454861204942157527864543
 6593|3296500000|  22.6|00:22.6| 152878.9|01 18:27:58.9|1447616031|2015/11/15 19:33:51|0.36789513609606695074930144391772796830815887351037
 6594|3297000000|  23.0|00:23.0| 152901.9|01 18:28:21.9|1447616054|2015/11/15 19:34:14|0.36789513490591779708273921045717967524252304961289
 6595|3297500000|  22.6|00:22.6| 152924.4|01 18:28:44.4|1447616077|2015/11/15 19:34:37|0.36789513371603934911670392631411551181016515139263
 6596|3298000000|  22.9|00:22.9| 152947.4|01 18:29:07.4|1447616100|2015/11/15 19:35:00|0.36789513252643150424450199859612187970119883870272
 6597|3298500000|  23.0|00:23.0| 152970.3|01 18:29:30.3|1447616123|2015/11/15 19:35:23|0.36789513133709415991387954758707475976222227135399
 6598|3299000000|  22.6|00:22.6| 152992.9|01 18:29:52.9|1447616145|2015/11/15 19:35:45|0.36789513014802721362698527594182766614316107651693
 6599|3299500000|  22.9|00:22.9| 153015.9|01 18:30:15.9|1447616168|2015/11/15 19:36:08|0.3678951289592305629403333688292206850114628130746
 6600|3300000000|  22.6|00:22.6| 153038.5|01 18:30:38.5|1447616191|2015/11/15 19:36:31|0.36789512777070410546476642499292992527202560254115
